X_0,X_1,target
1.4740174071617194,3.3501889904813655,1
1.8385157882239223,3.8786549015017875,1
8.666446143914854,8.361388631625626,2
-1.3129542013994044,-4.765519245270472,0
2.070171737157633,2.6533582577143013,1
-1.2527735202321932,-3.6160391370722036,0
8.269986714985539,8.221098606053744,2
-1.1757068716658634,-3.7596283089266667,0
8.521839868722614,8.323569620977832,2
1.4864890205217913,2.613776689522582,1
1.5892076160698252,2.462425794374409,1
8.698381550480722,8.125105702117382,2
2.224409567672053,3.2439006386274825,1
8.742573313893269,8.620433949027001,2
-0.6469679988152104,-3.7890722628669447,0
8.32454553162935,8.066662547866853,2
