X_0,X_1,target
7.509093975747561,8.100215056992617,2
10.043326016706716,-4.701701315221871,3
10.307587586921457,-5.00038333514059,3
-1.4276886138669695,-4.577932984164801,0
8.798145128413008,8.351885047910173,2
-1.6409607640826311,-4.349759789044398,0
-0.3866878106471967,-4.147877485361699,0
8.30171254585699,8.838313979200473,2
-0.8637634822813832,-4.7619312154455145,0
10.247880929118425,-4.293844718048231,3
8.082933622600882,8.309094646864013,2
-1.3129542013994044,-4.765519245270472,0
7.750208907106044,8.277906015302955,2
1.6035464779628459,3.1401245996987104,1
10.4967008763416,-4.391225022084885,3
8.411156937603161,8.437817216805401,2
-1.2108797103895297,-3.90614523863323,0
-0.37162859933528347,-4.440556806382224,0
-0.8679112551178532,-3.7901889619122295,0
10.476348979629,-4.382410430066468,3
-1.107091101032336,-3.5462449039788977,0
1.5329276341635927,3.046246000815587,1
1.5982318727558398,3.0358591870871368,1
9.696294270961612,-3.900041807888825,3
9.486361313878755,-3.839408907522915,3
9.52335573264084,-4.744328660124703,3
8.971618835413892,8.327043318496312,2
1.4544928787406488,1.9453052265828195,1
8.87335897546932,7.865795245123139,2
1.4253175496915715,2.82621442586642,1
9.730308011397286,-3.881052497264367,3
7.958967131767686,8.471513845546095,2
-1.1221427232205654,-4.004145627181631,0
8.256612420778103,8.163781769036236,2
2.002890083188623,2.271267135868711,1
8.418025941993005,7.999933908945673,2
9.817621554967737,-3.017308774582159,3
8.21395978069036,8.618926860733799,2
2.0796449082538944,2.421090416233957,1
2.884740516118528,3.1856378782140107,1
10.031123524382755,-4.810474984357928,3
-0.8315212219764754,-4.307489049529126,0
10.371857590098804,-3.955218265910124,3
2.0831480145440446,2.6718254340728707,1
10.02131429491657,-4.600792982796953,3
9.812030767582586,-4.294244277617129,3
-0.9466257728669742,-4.503345311478159,0
9.267901159087746,-4.345520211491567,3
1.998102312714625,2.162163660834824,1
9.348758257854128,-4.1726790764245205,3
-0.6229448300373188,-3.8555393976117407,0
9.849056671824588,-4.959296953231894,3
10.393219950783395,-3.89500331414167,3
-0.5008553673417389,-4.631232935415304,0
10.686600269158488,-4.745391701922064,3
-0.6126014462852762,-4.492367147953661,0
7.629572703560655,7.90601710064962,2
1.6221033576134192,3.84463994677612,1
-0.9645746710037569,-3.7940565034618,0
8.648334150976826,8.600563479264338,2
1.4282029483663865,2.58138292346643,1
8.53285157070524,9.273385309722327,2
9.629053113467604,-3.8023102711226926,3
1.842015089724047,2.2371815817405145,1
1.7562425232574144,2.2665368253961136,1
1.6728005364013367,2.951314219811322,1
10.25731052650945,-4.574338362325301,3
9.48555541158114,-3.6178960562694797,3
-1.359249964542876,-3.654848340749564,0
9.927960995638836,-4.288699930199056,3
9.714181288372808,-3.8413214860711125,3
8.42216542362708,8.665231109858933,2
8.225234120547336,8.806159684513792,2
9.93251137434992,-4.41850889708138,3
-1.2076961213287272,-4.295592262829832,0
-1.3586023208961397,-3.874789007413706,0
8.009654090606011,9.371475346535068,2
9.956032515843779,-4.465058471724718,3
-0.8853150480858915,-3.8959262070082628,0
7.291235686639106,8.257094127972026,2
1.377047833217593,2.7024692374028874,1
1.9930360931592401,3.178659859708834,1
1.869199640252199,2.732627102785765,1
10.088660623595265,-3.8602126141314246,3
-1.3360116819780892,-4.353558382456017,0
-0.774443021344538,-4.025716533252862,0
-1.0091517597962194,-3.88414107579972,0
-0.8791505362563065,-4.391942528560863,0
1.9584210199508088,2.5766223319831623,1
1.4705488033156335,3.1258440410015433,1
2.116425618220078,3.1639822380237588,1
-0.9982343898043243,-4.394635881281086,0
10.205320212489383,-4.377290287354051,3
8.388241300799752,8.336269803652222,2
9.680422776058256,-3.7111691924694035,3
9.91094852455214,-4.14268039261738,3
9.709678632112253,-4.242046961091074,3
8.71833794640198,8.193194211747436,2
8.44862432023578,8.282373109220018,2
9.00426393631038,-4.413907202877295,3
2.561108023770614,2.9231041507192,1
9.543483723147238,-3.774008874085956,3
-0.3371715398966907,-4.175017318568622,0
9.876348228291128,-4.355107643865328,3
8.660277273542908,7.903415769172526,2
-1.5203464839051453,-3.7564847838428372,0
1.8523201748421658,3.24389934584236,1
8.361300800619562,7.955342380589406,2
-0.9232639257672912,-4.136983882227713,0
11.045747668324701,-4.30372308420236,3
10.09489235077473,-4.441748654953857,3
9.367591428886374,-4.306203720494717,3
1.3900413083360323,1.9784935682117388,1
-0.8730131328061939,-3.265668242715878,0
10.173364924364336,-4.039665898478492,3
10.111858250304339,-4.314982024893395,3
8.366952912918439,7.9297237607473425,2
