X_0,X_1,target
-1.2275999812373488,-3.6298788069303143,0
1.8385157882239223,3.8786549015017875,1
1.9797077933899108,2.945374898221886,1
-1.3129542013994044,-4.765519245270472,0
-0.6314456512414355,-4.3267095396973785,0
-1.2527735202321932,-3.6160391370722036,0
1.583248364460596,2.8050848726500037,1
-1.1757068716658634,-3.7596283089266667,0
1.8351015181976713,2.9075558875740906,1
-1.2151283678772768,-4.366291107889098,0
-1.112409772329243,-4.51764200303727,0
2.011643199955779,2.7090919687136417,1
-0.47720782072701506,-3.7361671587841974,0
2.055834963368327,3.204420215623261,1
-0.6469679988152104,-3.7890722628669447,0
1.6378071811044086,2.6506488144631124,1
-0.3698216785284191,-3.789549355086682,0
1.833833336238925,2.722850400182227,1
1.918730572342895,2.4870051104481763,1
1.6657691465521955,3.6504424021162842,1
1.6850789089704445,3.0130816536947505,1
-0.774443021344538,-4.025716533252862,0
-0.9125396954245955,-3.7970464334551712,0
2.111406777888065,2.9358713145064317,1
2.29063622820972,3.19279477910346,1
2.3987110536469296,3.823963568611725,1
-0.4843654720425477,-3.9184478808428027,0
2.0986833476371154,3.6640505788302895,1
-1.5738003600944486,-3.6291957729010824,0
-1.135089127060758,-4.067214148217436,0
2.1452972065447504,2.793953375196899,1
-0.6638870108004863,-4.096478933134127,0
-1.269978581094241,-4.330857504698917,0
1.3460813290551044,2.585020638324199,1
-0.7772184485246743,-3.7706671844913826,0
-1.0144822795331694,-3.511425230808991,0
-0.8749245180517389,-3.5049965647253427,0
-1.3454437790099119,-3.945248537102012,0
0.9428343530357126,2.4900033672458792,1
-1.0091517597962194,-3.88414107579972,0
1.7921314470834395,2.8989877094221126,1
1.3961952720759394,2.893080913460272,1
2.0091179678372626,2.9623746068758416,1
1.8015241659404588,2.8505677291094087,1
1.1653174365140702,2.7422778817535627,1
-0.16892228997915615,-4.696914181741821,0
1.5698740702531595,2.7477680356324945,1
1.6948681938880892,2.6465147168199192,1
-0.2156925974584465,-4.281823737005877,0
2.610855328260212,2.862214922252548,1
1.8107499729886567,3.727012463622631,1
-1.3056433384146175,-3.7656092827788683,0
2.611532656710075,3.0376853318198833,1
-0.8315212219764754,-4.307489049529126,0
-0.4898508634158343,-4.175391952439314,0
1.7071068472401805,3.169840315332274,1
-1.2490201554406066,-4.872163788646147,0
2.2919864855930037,2.924488584624038,1
-0.16612023170288914,-3.8235805247052865,0
-0.5851917701789904,-3.816085559387921,0
2.043364466653969,2.57441585295912,1
-1.1993164901657756,-3.4507938818832944,0
2.5870579654664496,2.817206679803491,1
2.5840165465848126,2.342406391323066,1
